id,user_id,anime_id,status,favorite,progress,updated_at
30082,58940b6e-c92e-46f6-a0ce-65ed7dca9d1f,176496,completed,false,"{""anime"":{""id"":176496,""idMal"":58567,""title"":{""native"":""俺だけレベルアップな件 Season 2 -Arise from the Shadow-"",""romaji"":""Ore dake Level Up na Ken: Season 2 - Arise from the Shadow"",""english"":""Solo Leveling Season 2 -Arise from the Shadow-""},""format"":""TV"",""status"":""FINISHED"",""episodes"":13,""coverImage"":{""color"":""#e45093"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx176496-9BDMjAZGEbq4.png"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx176496-9BDMjAZGEbq4.png""},""averageScore"":85},""episode"":10,""timestamp"":1784473764343}",2026-07-19 15:15:53.065+00
28350,86b50137-f95d-4037-878f-f44398d50ded,184492,completed,false,"{""anime"":{""id"":184492,""idMal"":60310,""title"":{""native"":""魔入りました！入間くん 第4シリーズ"",""romaji"":""Mairimashita! Iruma-kun 4"",""english"":""Welcome to Demon School! Iruma-kun Season 4""},""format"":""TV"",""status"":""RELEASING"",""episodes"":24,""coverImage"":{""color"":""#f1bb28"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx184492-KUVFGieuMaOx.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx184492-KUVFGieuMaOx.jpg""},""averageScore"":80},""episode"":16,""timestamp"":1784542729034}",2026-07-21 00:53:26.306+00
19849,c1737f4e-bf26-437c-8a17-07e6d0ec3b07,13357,plan_to_watch,false,"{""anime"":{""id"":13357,""idMal"":13357,""title"":{""native"":""ハイスクールD×Dスペシャル"",""romaji"":""High School DxD Specials"",""english"":""High School DxD: Fantasy Jiggles Unleashed""},""format"":""SPECIAL"",""status"":""FINISHED"",""episodes"":6,""coverImage"":{""color"":""#e4c90d"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/13357.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/13357.jpg""},""averageScore"":68},""episode"":2,""timestamp"":1784358310206}",2026-07-20 12:34:48.408+00
38411,eaa152b6-2431-4f35-a08b-966a9e5960c1,107226,plan_to_watch,false,"{""anime"":{""id"":107226,""idMal"":39026,""title"":{""native"":""ダンベル何キロ持てる？"",""romaji"":""Dumbbell Nan Kilo Moteru?"",""english"":""How Heavy Are the Dumbbells You Lift?""},""format"":""TV"",""status"":""FINISHED"",""episodes"":12,""coverImage"":{""color"":""#e4505d"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx107226-zIyl8iIdR8JA.png"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx107226-zIyl8iIdR8JA.png""},""averageScore"":71},""episode"":null,""timestamp"":null}",2026-07-19 07:03:19.361+00
38412,eaa152b6-2431-4f35-a08b-966a9e5960c1,117757,plan_to_watch,false,"{""anime"":{""id"":117757,""idMal"":41783,""title"":{""native"":""いわかける！ -Sport Climbing Girls-"",""romaji"":""Iwa Kakeru!: Sport Climbing Girls"",""english"":""Iwakakeru -Sport Climbing Girls-""},""format"":""TV"",""status"":""FINISHED"",""episodes"":12,""coverImage"":{""color"":""#50aee4"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx117757-FZgl5V5Ae5Ar.png"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx117757-FZgl5V5Ae5Ar.png""},""averageScore"":61},""episode"":null,""timestamp"":null}",2026-07-19 07:03:19.361+00
38424,ab4d6db7-5ddc-445c-911b-7466427597c6,30,temp_watching,false,"{""anime"":{""id"":""30"",""idMal"":null,""title"":{""native"":"""",""romaji"":"""",""english"":""""},""format"":"""",""status"":"""",""episodes"":0,""coverImage"":{""color"":"""",""large"":"""",""extraLarge"":""""},""averageScore"":0},""episode"":1,""timestamp"":1784444404147}",2026-07-19 07:05:19.382+00
38417,906d8c60-061e-4283-b113-1a5c8acf2f7c,127720,temp_watching,false,"{""anime"":{""id"":""127720"",""idMal"":null,""title"":{""native"":"""",""romaji"":"""",""english"":""""},""format"":"""",""status"":"""",""episodes"":0,""coverImage"":{""color"":"""",""large"":"""",""extraLarge"":""""},""averageScore"":0},""episode"":1,""timestamp"":1784447009749}",2026-07-19 07:43:42.604+00
39332,29f9077c-d6c1-4b1b-87b4-c52f3d8968b5,182300,completed,false,"{""anime"":{""id"":182300,""idMal"":59983,""title"":{""native"":""杖と剣のウィストリア Season2"",""romaji"":""Tsue to Tsurugi no Wistoria Season 2"",""english"":""Wistoria: Wand and Sword Season 2""},""format"":""TV"",""status"":""FINISHED"",""episodes"":12,""coverImage"":{""color"":""#e4a150"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx182300-IYkq5KrkQq1V.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx182300-IYkq5KrkQq1V.jpg""},""averageScore"":82},""episode"":12,""timestamp"":1784458331258}",2026-07-19 10:52:23.891+00
29647,1fac3286-f504-4a5a-a525-5e8b2b16e289,9253,plan_to_watch,false,"{""anime"":{""id"":9253,""idMal"":9253,""title"":{""native"":""シュタインズ・ゲート"",""romaji"":""Steins;Gate"",""english"":""Steins;Gate""},""format"":""TV"",""status"":""FINISHED"",""episodes"":24,""coverImage"":{""color"":""#ffd6ae"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx9253-tIUXF2gfU8Sg.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx9253-tIUXF2gfU8Sg.jpg""},""averageScore"":89},""episode"":null,""timestamp"":null}",2026-07-21 07:51:05.596+00
13657,49a64c46-7aae-4c0e-9382-91b34e163014,6500,plan_to_watch,false,"{""anime"":{""id"":6500,""idMal"":6500,""title"":{""native"":""聖痕のクェイサー"",""romaji"":""Seikon no Qwaser"",""english"":""The Qwaser of Stigmata""},""format"":""TV"",""status"":""FINISHED"",""episodes"":24,""coverImage"":{""color"":"""",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx6500-RQxUgnApAqqn.png"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx6500-RQxUgnApAqqn.png""},""averageScore"":55},""episode"":null,""timestamp"":null}",2026-07-18 07:07:14.754+00
13660,49a64c46-7aae-4c0e-9382-91b34e163014,8668,plan_to_watch,false,"{""anime"":{""id"":8668,""idMal"":8668,""title"":{""native"":""聖痕のクェイサー ピクチャードラマ"",""romaji"":""Seikon no Qwaser Picture Drama"",""english"":""The Qwaser Of Stigmata Picture Drama""},""format"":""SPECIAL"",""status"":""FINISHED"",""episodes"":16,""coverImage"":{""color"":""#f1c9ae"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8668.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8668.jpg""},""averageScore"":52},""episode"":null,""timestamp"":null}",2026-07-18 07:07:14.754+00
26081,3f57b4b5-6a68-4328-a5b1-d8401fe655b8,15809,completed,true,"{""anime"":{""id"":15809,""idMal"":15809,""title"":{""native"":""はたらく魔王さま!"",""romaji"":""Hataraku Maou-sama!"",""english"":""The Devil is a Part-Timer!""},""format"":""TV"",""status"":""FINISHED"",""episodes"":13,""coverImage"":{""color"":""#e4356b"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx15809-ECv3HyOYJKrk.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx15809-ECv3HyOYJKrk.jpg""},""averageScore"":75},""episode"":13,""timestamp"":1783884929872}",2026-07-21 09:31:13.815+00
39194,4757689a-307f-4fb1-a9da-6c6e32e4a4e0,206951,plan_to_watch,false,"{""anime"":{""id"":206951,""idMal"":63376,""title"":{""native"":""女神「異世界転生何になりたいですか」 俺「勇者の肋骨で」"",""romaji"":""Megami \""Isekai Tensei Nani ni Naritai Desu ka\"" Ore \""Yuusha no Rokkotsu de\"""",""english"":""My Ribdiculous Reincarnation""},""format"":""TV"",""status"":""FINISHED"",""episodes"":12,""coverImage"":{""color"":""#5dc9f1"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx206951-qiHcrw7pwzuq.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx206951-qiHcrw7pwzuq.jpg""},""averageScore"":70},""episode"":2,""timestamp"":1784559597727}",2026-07-20 15:00:05.189+00
38425,eaa152b6-2431-4f35-a08b-966a9e5960c1,21659,plan_to_watch,false,"{""anime"":{""id"":21659,""idMal"":32828,""title"":{""native"":""甘々と稲妻"",""romaji"":""Amaama to Inazuma"",""english"":""Sweetness & Lightning""},""format"":""TV"",""status"":""FINISHED"",""episodes"":12,""coverImage"":{""color"":""#50a1fe"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx21659-r1nnqXPIcl9D.png"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx21659-r1nnqXPIcl9D.png""},""averageScore"":74},""episode"":null,""timestamp"":null}",2026-07-19 07:07:19.665+00
25042,730725ad-5b4f-4c4b-a062-6c7630e7e908,180745,completed,false,"{""anime"":{""id"":180745,""idMal"":59708,""title"":{""native"":""ようこそ実力至上主義の教室へ 4th Season 2年生編1学期"",""romaji"":""Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 4th Season 2-nensei-hen Ichi Gakki"",""english"":""Classroom of the Elite 4th Season: Second Year, First Semester""},""format"":""TV"",""status"":""FINISHED"",""episodes"":16,""coverImage"":{""color"":""#aec9e4"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx180745-OEZaBeEdWozn.png"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx180745-OEZaBeEdWozn.png""},""averageScore"":78},""episode"":16,""timestamp"":1784446388373}",2026-07-19 07:33:08.522+00
39331,d28c6091-db13-4b3d-8185-ee20ab4184c3,21,completed,false,"{""anime"":{""id"":21,""idMal"":21,""title"":{""native"":""ONE PIECE"",""romaji"":""ONE PIECE"",""english"":""ONE PIECE""},""format"":""TV"",""status"":""RELEASING"",""episodes"":0,""coverImage"":{""color"":""#e49335"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx21-ELSYx3yMPcKM.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx21-ELSYx3yMPcKM.jpg""},""averageScore"":87},""episode"":1155,""timestamp"":1784458375361}",2026-07-19 10:53:08.087+00
40296,fc739ad1-43e0-4cb2-b4e2-dc591d31bda5,180082,temp_watching,false,"{""anime"":{""id"":""180082"",""idMal"":null,""title"":{""native"":"""",""romaji"":"""",""english"":""""},""format"":"""",""status"":"""",""episodes"":0,""coverImage"":{""color"":"""",""large"":"""",""extraLarge"":""""},""averageScore"":0},""episode"":1,""timestamp"":1784471161972}",2026-07-19 14:26:04.294+00
39334,d28c6091-db13-4b3d-8185-ee20ab4184c3,153800,completed,true,"{""anime"":{""id"":153800,""idMal"":52807,""title"":{""native"":""ワンパンマン３"",""romaji"":""One Punch Man 3"",""english"":""One-Punch Man Season 3""},""format"":""TV"",""status"":""FINISHED"",""episodes"":12,""coverImage"":{""color"":""#e4ae50"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx153800-8SpzdHOaZCoU.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx153800-8SpzdHOaZCoU.jpg""},""averageScore"":50},""episode"":1,""timestamp"":1784458474461}",2026-07-19 10:54:47.105+00
39254,eec25686-0e2d-4b28-bb61-147cc0bfc84a,99423,plan_to_watch,false,"{""anime"":{""id"":99423,""idMal"":35849,""title"":{""native"":""ダーリン・イン・ザ・フランキス"",""romaji"":""Darling in the Franxx"",""english"":""DARLING in the FRANXX""},""format"":""TV"",""status"":""FINISHED"",""episodes"":24,""coverImage"":{""color"":""#f15043"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/nx99423-8MBxtwCeHf8B.png"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx99423-8MBxtwCeHf8B.png""},""averageScore"":70},""episode"":2,""timestamp"":1784458685601}",2026-07-19 10:58:17.926+00
7893,56ffe814-8cf4-45cf-be8c-254e4118b9ca,103256,plan_to_watch,false,"{""anime"":{""id"":103256,""idMal"":37983,""title"":{""native"":""ネコぱらEXTRA 仔ネコの日の約束"",""romaji"":""Nekopara EXTRA Koneko no Hi no Yakusoku"",""english"":""Nekopara OVA Extra""},""format"":""OVA"",""status"":""FINISHED"",""episodes"":1,""coverImage"":{""color"":""#f1ae00"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx103256-athRK2vSzp9p.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx103256-athRK2vSzp9p.jpg""},""averageScore"":66},""episode"":null,""timestamp"":null}",2026-07-21 11:11:40.961+00
17503,849edf66-b83d-4156-8b61-45cbd31c2492,1575,watching,false,"{""anime"":{""id"":1575,""idMal"":1575,""title"":{""native"":""コードギアス 反逆のルルーシュ"",""romaji"":""Code Geass: Hangyaku no Lelouch"",""english"":""Code Geass: Lelouch of the Rebellion""},""format"":""TV"",""status"":""FINISHED"",""episodes"":25,""coverImage"":{""color"":""#c9d678"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx1575-hsmWM2ydNm1m.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx1575-hsmWM2ydNm1m.jpg""},""averageScore"":85},""episode"":13,""timestamp"":1784631279422}",2026-07-21 10:54:54.353+00
7894,56ffe814-8cf4-45cf-be8c-254e4118b9ca,106863,plan_to_watch,false,"{""anime"":{""id"":106863,""idMal"":38924,""title"":{""native"":""ネコぱら"",""romaji"":""Nekopara"",""english"":""Nekopara""},""format"":""TV"",""status"":""FINISHED"",""episodes"":12,""coverImage"":{""color"":"""",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx106863-CxiCK7HejySK.png"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx106863-CxiCK7HejySK.png""},""averageScore"":64},""episode"":null,""timestamp"":null}",2026-07-21 11:11:40.961+00
38426,eaa152b6-2431-4f35-a08b-966a9e5960c1,20987,plan_to_watch,false,"{""anime"":{""id"":20987,""idMal"":28825,""title"":{""native"":""干物妹！うまるちゃん"",""romaji"":""Himouto! Umaru-chan"",""english"":""Himouto! Umaru-chan""},""format"":""TV"",""status"":""FINISHED"",""episodes"":12,""coverImage"":{""color"":""#e4d643"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx20987-9Tq7kZTeJPMo.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20987-9Tq7kZTeJPMo.jpg""},""averageScore"":68},""episode"":1,""timestamp"":1784445306488}",2026-07-19 07:15:19.817+00
38427,eaa152b6-2431-4f35-a08b-966a9e5960c1,21878,plan_to_watch,false,"{""anime"":{""id"":21878,""idMal"":33731,""title"":{""native"":""ガヴリールドロップアウト"",""romaji"":""Gabriel Dropout"",""english"":""Gabriel DropOut""},""format"":""TV"",""status"":""FINISHED"",""episodes"":12,""coverImage"":{""color"":""#f1c95d"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx21878-rfzDjP2gjxGR.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx21878-rfzDjP2gjxGR.jpg""},""averageScore"":73},""episode"":null,""timestamp"":null}",2026-07-19 07:07:49.661+00
892,b786b453-f512-4dd9-a145-7f06845038a7,6351,completed,false,"{""anime"":{""id"":6351,""idMal"":6351,""title"":{""native"":""ＣＬＡＮＮＡＤ ~After Story~ もうひとつの世界 杏編"",""romaji"":""CLANNAD: After Story - Mou Hitotsu no Sekai, Kyou-hen"",""english"":""Clannad: Another World, Kyou Chapter""},""format"":""OVA"",""status"":""FINISHED"",""episodes"":1,""coverImage"":{""color"":""#e45d78"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/6351.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/6351.jpg""},""averageScore"":75},""episode"":1,""timestamp"":1784357915882}",2026-07-21 02:04:33.682+00
2846,92943889-2c99-4e83-8bf1-c7aede4ffa7d,21698,completed,false,"{""anime"":{""id"":21698,""idMal"":32935,""title"":{""native"":""ハイキュー!! 烏野高校 VS 白鳥沢学園高校"",""romaji"":""Haikyuu!!: Karasuno Koukou VS Shiratorizawa Gakuen Koukou"",""english"":""HAIKYU!! 3rd Season""},""format"":""TV"",""status"":""FINISHED"",""episodes"":10,""coverImage"":{""color"":""#e48635"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx21698-RL71mr1YU5Io.png"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx21698-RL71mr1YU5Io.png""},""averageScore"":87},""episode"":10,""timestamp"":1783768697253}",2026-07-19 17:29:28.965+00
21752,015d6363-c9d7-4563-94cf-88d59ea3b14a,180136,plan_to_watch,false,"{""anime"":{""id"":180136,""idMal"":59741,""title"":{""native"":""追放された転生重騎士はゲーム知識で無双する"",""romaji"":""Tsuihou Sareta Tensei Juukishi wa Game Chishiki de Musou Suru"",""english"":""The Exiled Heavy Knight Knows How to Game the System""},""format"":""TV"",""status"":""RELEASING"",""episodes"":26,""coverImage"":{""color"":""#50c9fe"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx180136-gtMTCRlOD4OE.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx180136-gtMTCRlOD4OE.jpg""},""averageScore"":67},""episode"":3,""timestamp"":1784315191393}",2026-07-19 02:53:54.235+00
33113,ce9f0a9d-a795-44b0-ac55-44296cc8bfc2,194393,plan_to_watch,false,"{""anime"":{""id"":194393,""idMal"":61839,""title"":{""native"":""愛してるゲームを終わらせたい"",""romaji"":""Aishiteru Game wo Owarasetai"",""english"":""I Want to End this Love Game""},""format"":""TV"",""status"":""FINISHED"",""episodes"":12,""coverImage"":{""color"":""#43aef1"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx194393-0H9yYABu6y0i.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx194393-0H9yYABu6y0i.jpg""},""averageScore"":75},""episode"":null,""timestamp"":null}",2026-07-19 12:55:05.993+00
5096,1b0ce633-54c9-4bd1-8889-f9dc71182939,195600,temp_watching,false,"{""anime"":{""id"":""195600"",""idMal"":null,""title"":{""native"":"""",""romaji"":"""",""english"":""""},""format"":"""",""status"":"""",""episodes"":0,""coverImage"":{""color"":"""",""large"":"""",""extraLarge"":""""},""averageScore"":0},""episode"":15,""timestamp"":1784394923086}",2026-07-20 21:41:28.081+00
35329,5976af66-4cbb-4c1f-b6ae-2163ae272fb7,20832,plan_to_watch,false,"{""anime"":{""id"":20832,""idMal"":29803,""title"":{""native"":""オーバーロード"",""romaji"":""Overlord"",""english"":""Overlord""},""format"":""TV"",""status"":""FINISHED"",""episodes"":13,""coverImage"":{""color"":""#505de4"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx20832-vUNm5zrYWifc.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20832-vUNm5zrYWifc.jpg""},""averageScore"":77},""episode"":null,""timestamp"":null}",2026-07-18 16:46:17.987+00
35330,5976af66-4cbb-4c1f-b6ae-2163ae272fb7,98437,plan_to_watch,false,"{""anime"":{""id"":98437,""idMal"":35073,""title"":{""native"":""オーバーロードⅡ"",""romaji"":""Overlord II"",""english"":""Overlord II""},""format"":""TV"",""status"":""FINISHED"",""episodes"":13,""coverImage"":{""color"":""#285d78"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx98437-5q0GWqHhNAgJ.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx98437-5q0GWqHhNAgJ.jpg""},""averageScore"":76},""episode"":null,""timestamp"":null}",2026-07-18 16:46:17.987+00
35331,5976af66-4cbb-4c1f-b6ae-2163ae272fb7,101474,plan_to_watch,false,"{""anime"":{""id"":101474,""idMal"":37675,""title"":{""native"":""オーバーロードⅢ"",""romaji"":""Overlord III"",""english"":""Overlord III""},""format"":""TV"",""status"":""FINISHED"",""episodes"":13,""coverImage"":{""color"":""#5daef1"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx101474-tGRyvSAWMjU9.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx101474-tGRyvSAWMjU9.jpg""},""averageScore"":77},""episode"":null,""timestamp"":null}",2026-07-18 16:46:17.987+00
13661,49a64c46-7aae-4c0e-9382-91b34e163014,9202,plan_to_watch,false,"{""anime"":{""id"":9202,""idMal"":9202,""title"":{""native"":""聖痕のクェイサー 女帝の肖像"",""romaji"":""Seikon no Qwaser: Jotei no Shouzou"",""english"":""""},""format"":""OVA"",""status"":""FINISHED"",""episodes"":1,""coverImage"":{""color"":""#d6936b"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/9202.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/9202.jpg""},""averageScore"":58},""episode"":null,""timestamp"":null}",2026-07-18 07:07:14.754+00
13707,49a64c46-7aae-4c0e-9382-91b34e163014,158559,plan_to_watch,false,"{""anime"":{""id"":158559,""idMal"":53802,""title"":{""native"":""2.5次元の誘惑"",""romaji"":""2.5 Jigen no Ririsa"",""english"":""2.5 Dimensional Seduction""},""format"":""TV"",""status"":""FINISHED"",""episodes"":24,""coverImage"":{""color"":""#e4a150"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx158559-yCnnnedsSCie.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx158559-yCnnnedsSCie.jpg""},""averageScore"":72},""episode"":null,""timestamp"":null}",2026-07-18 07:07:14.754+00
1405,49a64c46-7aae-4c0e-9382-91b34e163014,159309,plan_to_watch,true,"{""anime"":{""id"":159309,""idMal"":54000,""title"":{""native"":""乙女ゲー世界はモブに厳しい世界です2"",""romaji"":""Otomege Sekai wa Mob ni Kibishii Sekai desu 2"",""english"":""Trapped in a Dating Sim: The World of Otome Games is Tough for Mobs Season 2""},""format"":""TV"",""status"":""RELEASING"",""episodes"":12,""coverImage"":{""color"":""#e4c986"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx159309-wRfh9O1odrDJ.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx159309-wRfh9O1odrDJ.jpg""},""averageScore"":70},""episode"":1,""timestamp"":1783849324270}",2026-07-18 07:07:14.754+00
13723,49a64c46-7aae-4c0e-9382-91b34e163014,163139,plan_to_watch,false,"{""anime"":{""id"":163139,""idMal"":54789,""title"":{""native"":""僕のヒーローアカデミア 7"",""romaji"":""Boku no Hero Academia 7"",""english"":""My Hero Academia Season 7""},""format"":""TV"",""status"":""FINISHED"",""episodes"":21,""coverImage"":{""color"":""#2893e4"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx163139-JchZhUFlNTWU.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx163139-JchZhUFlNTWU.jpg""},""averageScore"":82},""episode"":null,""timestamp"":null}",2026-07-18 07:07:14.754+00
13680,49a64c46-7aae-4c0e-9382-91b34e163014,177474,plan_to_watch,false,"{""anime"":{""id"":177474,""idMal"":58811,""title"":{""native"":""桃源暗鬼"",""romaji"":""Tougen Anki"",""english"":""TOUGEN ANKI""},""format"":""TV"",""status"":""FINISHED"",""episodes"":24,""coverImage"":{""color"":""#ff5d1a"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx177474-oHil1yLWldfl.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx177474-oHil1yLWldfl.jpg""},""averageScore"":68},""episode"":null,""timestamp"":null}",2026-07-18 07:07:14.754+00
1406,49a64c46-7aae-4c0e-9382-91b34e163014,177699,plan_to_watch,true,"{""anime"":{""id"":177699,""idMal"":58929,""title"":{""native"":""攻殻機動隊 THE GHOST IN THE SHELL"",""romaji"":""Koukaku Kidoutai: THE GHOST IN THE SHELL"",""english"":""THE GHOST IN THE SHELL""},""format"":""TV"",""status"":""RELEASING"",""episodes"":0,""coverImage"":{""color"":"""",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx177699-hnzc1CS5ZSM2.png"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx177699-hnzc1CS5ZSM2.png""},""averageScore"":77},""episode"":null,""timestamp"":null}",2026-07-18 07:07:14.754+00
13664,49a64c46-7aae-4c0e-9382-91b34e163014,178090,plan_to_watch,false,"{""anime"":{""id"":178090,""idMal"":59095,""title"":{""native"":""転生したら第七王子だったので、気ままに魔術を極めます 第2期"",""romaji"":""Tensei Shitara Dai Nana Ouji Datta node, Kimamani Majutsu wo Kiwamemasu 2nd Season"",""english"":""I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability Season 2""},""format"":""TV"",""status"":""FINISHED"",""episodes"":12,""coverImage"":{""color"":""#78bbe4"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx178090-1OOScJqXLjRd.png"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx178090-1OOScJqXLjRd.png""},""averageScore"":76},""episode"":null,""timestamp"":null}",2026-07-18 07:07:14.754+00
13715,49a64c46-7aae-4c0e-9382-91b34e163014,178680,plan_to_watch,false,"{""anime"":{""id"":178680,""idMal"":59160,""title"":{""native"":""WIND BREAKER Season 2"",""romaji"":""WIND BREAKER Season 2"",""english"":""WIND BREAKER Season 2""},""format"":""TV"",""status"":""FINISHED"",""episodes"":12,""coverImage"":{""color"":""#e4c9ae"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx178680-nIAhCizY46ZU.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx178680-nIAhCizY46ZU.jpg""},""averageScore"":77},""episode"":null,""timestamp"":null}",2026-07-18 07:07:14.754+00
1407,49a64c46-7aae-4c0e-9382-91b34e163014,178789,plan_to_watch,true,"{""anime"":{""id"":178789,""idMal"":59193,""title"":{""native"":""無職転生Ⅲ ～異世界行ったら本気だす～"",""romaji"":""Mushoku Tensei III: Isekai Ittara Honki Dasu"",""english"":""Mushoku Tensei: Jobless Reincarnation Season 3""},""format"":""TV"",""status"":""RELEASING"",""episodes"":14,""coverImage"":{""color"":""#28bbe4"",""large"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx178789-hNXjKFzUq7mk.jpg"",""extraLarge"":""https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx178789-hNXjKFzUq7mk.jpg""},""averageScore"":86},""episode"":4,""timestamp"":1783873033814}",2026-07-18 07:07:14.754+00
